id,type,modified,language,license,rightsHolder,accessRights,bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,materialSampleID,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,otherCatalogNumbers,associatedMedia,associatedReferences,associatedSequences,associatedTaxa,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,eventID,parentEventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,typeStatus,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks
767127736,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127736,BOMBUS26162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,Albion,,,,,,,,,,,,,41.69083,-98.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127737,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127737,BOMBUS26163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,Albion,,,,,,,,,,,,,41.69083,-98.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127738,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127738,BOMBUS26164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,Albion,,,,,,,,,,,,,41.69083,-98.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127739,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127739,BOMBUS26165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,Albion,,,,,,,,,,,,,41.69083,-98.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127740,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127740,BOMBUS26166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,Albion,,,,,,,,,,,,,41.69083,-98.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127741,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127741,BOMBUS26167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Polk,,5mi S Silvercreek,,,,,,,,,,,,,41.6047,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127742,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127742,BOMBUS26168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Polk,,5mi S Silvercreek,,,,,,,,,,,,,41.6047,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127743,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127743,BOMBUS26169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Polk,,5mi S Silvercreek,,,,,,,,,,,,,41.6047,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127744,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127744,BOMBUS26170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi S Albion,,,,,,,,,,,,,41.6302,-98.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127745,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127745,BOMBUS26171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi S Albion,,,,,,,,,,,,,41.6302,-98.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127746,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127746,BOMBUS26172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi S Albion,,,,,,,,,,,,,41.6302,-98.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127747,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127747,BOMBUS26173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi S Albion,,,,,,,,,,,,,41.6302,-98.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127748,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127748,BOMBUS26174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127749,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127749,BOMBUS26175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127750,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127750,BOMBUS26176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127751,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127751,BOMBUS26177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127752,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127752,BOMBUS26178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127753,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127753,BOMBUS26179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127754,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127754,BOMBUS26180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127755,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127755,BOMBUS26181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.616,-97.9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127756,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127756,BOMBUS26182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127757,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127757,BOMBUS26183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127758,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127758,BOMBUS26184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127759,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127759,BOMBUS26185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127760,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127760,BOMBUS26186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127761,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127761,BOMBUS26187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127762,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127762,BOMBUS26188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127763,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127763,BOMBUS26189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127764,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127764,BOMBUS26190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,17,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127765,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127765,BOMBUS26191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,17,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127766,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127766,BOMBUS26192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,17,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127767,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127767,BOMBUS26193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,17,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127768,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127768,BOMBUS26194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,17,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127769,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127769,BOMBUS26195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,17,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi SE of Albion,,,,,,,,,,,,,41.6318,-97.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127770,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127770,BOMBUS26196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi SE Albion,,,,,,,,,,,,,41.6564,-97.9383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127771,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127771,BOMBUS26197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi SE Albion,,,,,,,,,,,,,41.6564,-97.9383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127772,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127772,BOMBUS26198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Merrick,,Hwy 92 Merrick/Polk Border,,,,,,,,,,,,,41.1789,-97.8198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127773,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127773,BOMBUS26199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Merrick,,Hwy 92 Merrick/Polk Border,,,,,,,,,,,,,41.1789,-97.8198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127774,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127774,BOMBUS262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,7,25,,,,,,,,,,,,,USA,,New York,,,The Shack McLean Res. N. Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127775,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127775,BOMBUS26200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,14,,,,,,,,,,,,,USA,,Nebraska,Platte,,2mi S Newman,,,,,,,,,,,,,41.7098,-97.7742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127776,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127776,BOMBUS26201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,14,,,,,,,,,,,,,USA,,Nebraska,Platte,,2mi S Newman,,,,,,,,,,,,,41.7098,-97.7742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127777,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127777,BOMBUS26202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,3,,,,,,,,,,,,,USA,,Nebraska,Thayer,,5mi E Deshler,,,,,,,,,,,,,40.1462,-97.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
767127778,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127778,BOMBUS26203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,3,,,,,,,,,,,,,USA,,Nebraska,Thayer,,5mi E Deshler,,,,,,,,,,,,,40.1462,-97.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus pensylvanicus,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,pensylvanicus,,,,(DeGeer 1773),,,,,
